price,brand,model,trim,kilometers,year,vehicle_age_years,regional_specs,doors,body_type,fuel_type,seating_capacity,transmission_type,engine_capacity_cc,horsepower,no_of_cylinders,exterior_color,interior_color,warranty,address,country,city,area_name,location_name,latitude,longitude,seller_type
105000,Toyota,4Runner,Other,29600,2020,4,American Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,White,Black,Does not apply,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
93000,Toyota,4Runner,Other,74712,2020,4,American Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,4,Black,Black,No,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
52000,Dodge,Charger,SXT Special Edition,82700,2018,6,American Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,White,Unknown,No,"Mirdif 44 Villas, Uptown Mirdif, Mirdif, Dubai, UAE",UAE,Dubai,Mirdif,Uptown Mirdif,25.2224534,55.427135747745744,Owner
91000,Toyota,4Runner,SR5,11066,2020,4,American Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,6,Black,Black,Does not apply,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
89000,Toyota,4Runner,Other,67542,2019,5,American Specs,4,SUV,Petrol,6,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Grey,Black,Does not apply,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
112000,Toyota,4Runner,Limited,27461,2022,2,American Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Grey,Black,Does not apply,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
75000,Kia,K900,Other,61000,2019,5,Korean Specs,5,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Black,Black,Does not apply,"Al Majaz, Sharjah, UAE",UAE,Sharjah,Al Majaz,,25.3256445,55.3886556,Dealer
76000,Toyota,Rav 4,Limited,62330,2020,4,American Specs,4,SUV,Hybrid,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Blue,Beige,Does not apply,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
102000,Toyota,4Runner,SR5,46519,2021,3,American Specs,4,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Tan,Black,Yes,"Ras Al Khor Industrial 3, Ras Al Khor Industrial, Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,Ras Al Khor Industrial,25.17901365,55.37942196624788,Dealer
59999,Honda,Civic,LX,6000,2022,2,American Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Grey,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
102000,Lexus,RX-Series,Platinum,51000,2018,6,American Specs,4,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,White,Beige,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
79999,Nissan,Armada,SV,103000,2018,6,American Specs,4,Other,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Tan,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
49999,Dodge,Charger,SXT MID,77000,2019,5,American Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
66000,Mercedes-Benz,C-Class,C300 Luxury,65000,2017,7,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Other Color,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
72000,Dodge,Challenger,Srt8,61000,2020,4,American Specs,2,Sports Car,Petrol,2,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,8,Black,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
65000,Chevrolet,Camaro,RS,81000,2020,4,American Specs,2,Sports Car,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
85000,Lexus,RX-Series,Full Option,61000,2020,4,American Specs,4,Other,Petrol,5,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,6,White,Tan,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
63000,Kia,K5,Other,39000,2021,3,American Specs,2,Sedan,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
105000,Mercedes-Benz,A200,AMG,31000,2022,2,American Specs,4,Sedan,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
42000,Dodge,Charger,Srt8,288761,2012,12,GCC Specs,5,Sedan,Petrol,5,Automatic Transmission,,400 - 499 HP,8,Blue,Black,No,"Victory Heights, Dubai Sports City, Dubai, UAE",UAE,Dubai,Dubai Sports City,Victory Heights,25.0379263,55.2106788,Owner
53000,JAC,J4,Other,7700,2023,1,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,4,Black,White,Yes,"Al Marjan Island, Ras Al Khaimah, UAE",UAE,Ras Al Khaimah,Al Marjan Island,,25.6810601,55.7432555,Owner
55000,Mercedes-Benz,C-Class,C300 Luxury,92000,2016,8,American Specs,4,Sedan,Petrol,5,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,4,Black,Beige,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
62000,Mercedes-Benz,GLA,250,83000,2018,6,American Specs,5,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
95000,Nissan,Armada,Platinum,55000,2020,4,American Specs,5,Other,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Grey,Unknown,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
92000,Chevrolet,Camaro,SS,41000,2021,3,American Specs,2,Sports Car,Petrol,4,Automatic Transmission,4000+ cc,300 - 399 HP,8,Blue,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
72000,Nissan,Patrol,LE Platinum,125000,2014,10,American Specs,5,Other,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Beige,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
46000,Dodge,Charger,SXT Plus,102000,2018,6,American Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Grey,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
62000,Dodge,Charger,SXT Plus,67000,2020,4,American Specs,4,Sedan,Petrol,5,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Black,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
59999,Ford,Mustang,Ecoboost Premium,62000,2019,5,American Specs,4,Soft Top Convertible,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
67000,Kia,K5,Other,45000,2021,3,American Specs,4,Sedan,Petrol,5,Automatic Transmission,1000 - 1499 cc,200 - 299 HP,4,Blue,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
73000,Jeep,Grand Cherokee,Limited,35000,2021,3,American Specs,5,SUV,Petrol,5,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,6,Blue,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
110000,Nissan,Armada,SV,64000,2020,4,American Specs,5,SUV,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Blue,Tan,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
89000,Mercedes-Benz,A200,AMG,31000,2021,3,American Specs,4,Sedan,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Beige,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
135000,Land Rover,Range Rover Velar,R-Dynamic,81000,2019,5,American Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,6,Grey,Beige,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
25000,Jaguar,XK,Portfolio,241000,2008,16,GCC Specs,2,Coupe,Petrol,4,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,8,White,Beige,No,"Ajman, UAE",UAE,Ajman,,,25.5091287,55.36190724872312,Owner
40000,Toyota,Corolla,SE+,108055,2017,7,GCC Specs,5,Sports Car,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Beige,Yes,"Al Yahar, Al Ain, UAE",UAE,Al Ain,Al Yahar,,24.21243765,55.53574575269678,Owner
379000,Land Rover,Range Rover Sport,SVR,116000,2020,4,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,4000+ cc,500 - 599 HP,8,Blue,Unknown,Yes,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
35000,Jeep,Renegade,Sport,57000,2020,4,American Specs,4,Other,Petrol,5,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,4,Silver,Black,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
67000,Kia,Stinger,GT (3.3 L),68000,2019,5,Canadian Specs,4,Sports Car,Petrol,4,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,6,Grey,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
73000,Infiniti,QX80,Luxury,130000,2017,7,American Specs,5,Other,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
73000,Nissan,Patrol,LE Platinum,130000,2017,7,American Specs,5,Other,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
44000,Dodge,Charger,SXT Plus,51000,2019,5,American Specs,4,Sedan,Petrol,0,Automatic Transmission,,200 - 299 HP,6,Blue,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
28000,Mercedes-Benz,C-Class,C300 Luxury,115000,2013,11,American Specs,4,Sedan,Petrol,4,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,6,Black,Tan,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
22000,Mercedes-Benz,E-Class,E 350,250000,2010,14,American Specs,4,Sedan,Petrol,5,Automatic Transmission,,,6,Grey,Black,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
87000,Mercedes-Benz,E-Class,E 300,78000,2018,6,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Grey,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
77000,Mercedes-Benz,A-Class,A 220,25000,2019,5,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Grey,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
165000,Lincoln,Navigator,Reserve,135000,2018,6,GCC Specs,5,SUV,Petrol,8,Automatic Transmission,3500 - 3999 cc,Unknown,0,Blue,Brown,Yes,"Dubai Investment Park 2, Dubai Investment Park (DIP), Dubai, UAE",UAE,Dubai,Dubai Investment Park (DIP),Dubai Investment Park 2,24.974051,55.198255,Owner
79500,GMC,Terrain,SLE,600,2023,1,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,4,Grey,Black,Yes,"Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),,25.2913041,55.3744578,Owner
67000,Nissan,Armada,Platinum,211000,2013,11,American Specs,4,SUV,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Grey,Tan,Does not apply,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
98000,Mercedes-Benz,CL-Class,CL 500,140000,2012,12,Japanese Specs,2,Coupe,Petrol,4,Automatic Transmission,4000+ cc,400 - 499 HP,8,Black,Beige,Yes,"Khalifa City, Abu Dhabi, UAE",UAE,Abu Dhabi,Khalifa City,,24.4201314,54.57495352587594,Owner
67000,Infiniti,QX56,Other,211000,2013,11,American Specs,4,SUV,Petrol,7,Automatic Transmission,4000+ cc,300 - 399 HP,8,Grey,Tan,Does not apply,"Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),,25.2913041,55.3744578,Dealer
69000,Jeep,Grand Cherokee,Limited,35000,2020,4,American Specs,4,SUV,Petrol,5,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,6,White,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
77000,Mercedes-Benz,C-Class,C300 Sport,61000,2019,5,American Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
87000,Ford,Mustang,GT Premium,21000,2022,2,American Specs,2,Sports Car,Petrol,4,Automatic Transmission,4000+ cc,200 - 299 HP,8,Black,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
65000,Chevrolet,Camaro,RS,41000,2021,3,American Specs,2,Sports Car,Petrol,4,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Black,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
75000,Nissan,Armada,Titanium,138000,2017,7,American Specs,4,Other,Petrol,7,Automatic Transmission,4000+ cc,200 - 299 HP,8,White,Tan,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
123000,Cadillac,CT5,Other,36000,2021,3,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,White,White,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
77000,Mercedes-Benz,C-Class Coupe,C 300 Coupe,64000,2018,6,American Specs,4,Coupe,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,White,Unknown,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
118000,MINI,Cooper,Cooper S,33000,2021,3,GCC Specs,2,Coupe,Petrol,4,Automatic Transmission,,,4,Grey,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
108000,Audi,Q5,Other,31000,2018,6,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,White,Brown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
57000,Chevrolet,Camaro,RS,75000,2019,5,Canadian Specs,2,Sports Car,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
128000,Land Rover,Range Rover Velar,R-Dynamic,79000,2018,6,American Specs,4,Sedan,Petrol,4,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,4,White,Black,Yes,"Al Nahda 2, Al Nahda (Dubai), Dubai, UAE",UAE,Dubai,Al Nahda (Dubai),Al Nahda 2,25.2913041,55.3744578,Dealer
53000,Mercedes-Benz,CL-Class,Other,120000,2012,12,Canadian Specs,2,Coupe,Petrol,4,Automatic Transmission,4000+ cc,400 - 499 HP,8,Grey,Beige,No,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
218000,BMW,X5,Xdrive 40i,88000,2020,4,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,6,Grey,Brown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
870000,GMC,Hummer,First Edition,20,2024,0,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,Unknown,600 - 699 HP,0,Grey,Black,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
78000,BMW,X1,sDrive20i,93000,2019,5,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Silver,Black,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
188000,Audi,S5/RS5,RS,61000,2018,6,GCC Specs,2,Coupe,Petrol,4,Automatic Transmission,Unknown,400 - 499 HP,6,Grey,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
78000,BMW,X2,2.0 M Sport X Package,120000,2018,6,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Grey,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
223000,Porsche,Macan,Other,32000,2021,3,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,Black,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
228000,Mercedes-Benz,S-Class,S 450,51000,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Grey,Brown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
135000,MINI,Cooper,Cooper S,1200,2024,0,GCC Specs,2,Hatchback,Petrol,4,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Black,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
183000,BMW,2-Series,230i,1880,2022,2,GCC Specs,2,Coupe,Petrol,4,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,White,Unknown,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
168000,Land Rover,Range Rover Velar,R-Dynamic,95000,2019,5,GCC Specs,4,SUV,Petrol,5,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,4,Grey,Blue,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
115000,BMW,5-Series,520i M-Kit,60000,2020,4,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,4,Blue,Black,Yes,"Ras Al Khor, Dubai, UAE",UAE,Dubai,Ras Al Khor,,25.1939625,55.3392449,Dealer
37000,BMW,3-Series,320i,167000,2012,12,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,,100 - 199 HP,4,White,Black,No,"Ras Al Khaimah, UAE",UAE,Ras Al Khaimah,,,25.7737705,55.938232,Owner
19999,Nissan,Armada,LE,300000,2006,18,GCC Specs,5,SUV,Petrol,8,Automatic Transmission,4000+ cc,300 - 399 HP,8,Grey,Unknown,Does not apply,"International City, Dubai, UAE",UAE,Dubai,International City,,25.1322737,55.39813984933585,Owner
69000,Volvo,V-Class,R-Design,70000,2019,5,GCC Specs,5,Hatchback,Petrol,0,Automatic Transmission,,100 - 199 HP,4,Blue,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Owner
109000,Jeep,Wrangler,Sport S,99000,2019,5,GCC Specs,3,SUV,Petrol,0,Automatic Transmission,,200 - 299 HP,6,Grey,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Owner
54000,Audi,TT,Standard,44000,2014,10,GCC Specs,2,Coupe,Petrol,0,Automatic Transmission,,200 - 299 HP,4,Black,Black,No,"Meydan Racecourse Villas, Meydan City, Dubai, UAE",UAE,Dubai,Meydan City,Meydan Racecourse Villas,25.156562,55.299826,Owner
116000,Dodge,Durango,GT Plus,61000,2020,4,GCC Specs,5,SUV,Petrol,0,Automatic Transmission,,300 - 399 HP,6,White,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Owner
109000,Mercedes-Benz,C-Class,C200,100000,2019,5,European Specs,4,Sedan,Petrol,0,Automatic Transmission,,100 - 199 HP,4,White,Beige,No,"Arabian Ranches, Dubai, UAE",UAE,Dubai,Arabian Ranches,,25.04875135,55.26728851815184,Owner
178000,BMW,5-Series,520i,35000,2021,3,GCC Specs,4,Sedan,Petrol,0,Automatic Transmission,,200 - 299 HP,4,White,Brown,Yes,"Meydan Racecourse Villas, Meydan City, Dubai, UAE",UAE,Dubai,Meydan City,Meydan Racecourse Villas,25.156562,55.299826,Owner
104000,Land Rover,Range Rover Sport,HSE,125000,2016,8,GCC Specs,5,SUV,Petrol,0,Automatic Transmission,,300 - 399 HP,6,White,Brown,No,"Meydan Racecourse Villas, Meydan City, Dubai, UAE",UAE,Dubai,Meydan City,Meydan Racecourse Villas,25.156562,55.299826,Owner
145000,Ford,F-Series Pickup,Lariat,32000,2020,4,GCC Specs,4,Pick Up Truck,Petrol,0,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,Brown,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Owner
29000,MINI,Cooper,Cooper,160000,2014,10,GCC Specs,3,Hatchback,Petrol,0,Automatic Transmission,,0 - 99 HP,3,Blue,Black,No,"Arjan, Dubai, UAE",UAE,Dubai,Arjan,,25.0627549,55.2392983,Owner
109000,Porsche,Macan,Turbo,130000,2014,10,GCC Specs,5,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,6,White,Beige,Yes,"Dubai Marina, Dubai, UAE",UAE,Dubai,Dubai Marina,,25.0786415,55.1352524,Dealer
99000,Jeep,Wrangler,Sport,92000,2019,5,GCC Specs,2,SUV,Petrol,5,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,6,Green,Unknown,Yes,"Al Quoz Industrial Area 3, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
269000,Audi,S3/RS3,RS,32000,2023,1,GCC Specs,4,Sedan,Petrol,5,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,5,Blue,Black,Yes,"Al Quoz Industrial Area 3, Al Quoz Industrial Area, Al Quoz, Dubai, UAE",UAE,Dubai,Al Quoz,Al Quoz Industrial Area,25.1524105,55.2340999,Dealer
